"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1038/s41368-024-00289-w","s4136802400289w","FUT8-mediated aberrant N-glycosylation of SEMA7A promotes head and neck squamous cell carcinoma progression",2024,"pdf/ijos.s4136802400289w.pdf","xml/ijos.s4136802400289w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00295-y","s4136802400295y","Transcriptomic and cellular decoding of scaffolds-induced suture mesenchyme regeneration",2024,"pdf/ijos.s4136802400295y.pdf","xml/ijos.s4136802400295y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00317-9","s41368024003179","The circadian clock in enamel development",2024,"pdf/ijos.s41368024003179.pdf","xml/ijos.s41368024003179.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00306-y","s4136802400306y","A multi-platform analysis of human gingival crevicular fluid reveals ferroptosis as a relevant regulated cell death mechanism during the clinical progression of periodontitis",2024,"pdf/ijos.s4136802400306y.pdf","xml/ijos.s4136802400306y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00305-z","s4136802400305z","Sinensetin protects against periodontitis through binding to Bach1 enhancing its ubiquitination degradation and improving oxidative stress",2024,"pdf/ijos.s4136802400305z.pdf","xml/ijos.s4136802400305z.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00300-4","s41368024003004","Human dental pulp stem cells mitigate the neuropathology and cognitive decline via AKT-GSK3β-Nrf2 pathways in Alzheimer’s disease",2024,"pdf/ijos.s41368024003004.pdf","xml/ijos.s41368024003004.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-023-00274-9","s41368023002749","Emerging roles of exosomes in oral diseases progression",2024,"pdf/ijos.s41368023002749.pdf","xml/ijos.s41368023002749.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00282-3","s41368024002823","Promising dawn in tumor microenvironment therapy: engineering oral bacteria",2024,"pdf/ijos.s41368024002823.pdf","xml/ijos.s41368024002823.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00308-w","s4136802400308w","Nociceptive adenosine A2A receptor on trigeminal nerves orchestrates CGRP release to regulate the progression of oral squamous cell carcinoma",2024,"pdf/ijos.s4136802400308w.pdf","xml/ijos.s4136802400308w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00301-3","s41368024003013","Unveiling the oral-gut connection: chronic apical periodontitis accelerates atherosclerosis via gut microbiota dysbiosis and altered metabolites in apoE−/− Mice on a high-fat diet",2024,"pdf/ijos.s41368024003013.pdf","xml/ijos.s41368024003013.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-023-00271-y","s4136802300271y","Magnesium promotes vascularization and osseointegration in diabetic states",2024,"pdf/ijos.s4136802300271y.pdf","xml/ijos.s4136802300271y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00302-2","s41368024003022","Exosomal miR-17-5p derived from epithelial cells is involved in aberrant epithelium-fibroblast crosstalk and induces the development of oral submucosal fibrosis",2024,"pdf/ijos.s41368024003022.pdf","xml/ijos.s41368024003022.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00279-y","s4136802400279y","WNT7A promotes tumorigenesis of head and neck squamous cell carcinoma via activating FZD7/JAK1/STAT3 signaling",2024,"pdf/ijos.s4136802400279y.pdf","xml/ijos.s4136802400279y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00291-2","s41368024002912","Periodontitis exacerbates pulmonary hypertension by promoting IFNγ+ T cell infiltration in mice",2024,"pdf/ijos.s41368024002912.pdf","xml/ijos.s41368024002912.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00298-9","s41368024002989","A 3D In-vitro model of the human dentine interface shows long-range osteoinduction from the dentine surface",2024,"pdf/ijos.s41368024002989.pdf","xml/ijos.s41368024002989.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00277-0","s41368024002770","PRX1-positive mesenchymal stem cells drive molar morphogenesis",2024,"pdf/ijos.s41368024002770.pdf","xml/ijos.s41368024002770.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-023-00275-8","s41368023002758","The neutrophil–osteogenic cell axis promotes bone destruction in periodontitis",2024,"pdf/ijos.s41368023002758.pdf","xml/ijos.s41368023002758.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00293-0","s41368024002930","Tailored apoptotic vesicles promote bone regeneration by releasing the osteoinductive brake",2024,"pdf/ijos.s41368024002930.pdf","xml/ijos.s41368024002930.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00303-1","s41368024003031","METTL7A-mediated m6A modification of corin reverses bisphosphonates-impaired osteogenic differentiation of orofacial BMSCs",2024,"pdf/ijos.s41368024003031.pdf","xml/ijos.s41368024003031.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00280-5","s41368024002805","Expert consensus on irrigation and intracanal medication in root canal therapy",2024,"pdf/ijos.s41368024002805.pdf","xml/ijos.s41368024002805.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00287-y","s4136802400287y","Digital pathology-based artificial intelligence models for differential diagnosis and prognosis of sporadic odontogenic keratocysts",2024,"pdf/ijos.s4136802400287y.pdf","xml/ijos.s4136802400287y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00310-2","s41368024003102","Integrative single-cell and bulk transcriptomes analyses reveals heterogeneity of serine-glycine-one-carbon metabolism with distinct prognoses and therapeutic vulnerabilities in HNSCC",2024,"pdf/ijos.s41368024003102.pdf","xml/ijos.s41368024003102.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00288-x","s4136802400288x","A Wnt10a-Notch signaling axis controls Hertwig’s epithelial root sheath cell behaviors during root furcation patterning",2024,"pdf/ijos.s4136802400288x.pdf","xml/ijos.s4136802400288x.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00318-8","s41368024003188","Evaluation of a newly developed oral and maxillofacial surgical robotic platform (KD-SR-01) in head and neck surgery: a preclinical trial in porcine models",2024,"pdf/ijos.s41368024003188.pdf","xml/ijos.s41368024003188.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00319-7","s41368024003197","Age-related alveolar bone maladaptation in adult orthodontics: finding new ways out",2024,"pdf/ijos.s41368024003197.pdf","xml/ijos.s41368024003197.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00338-4","s41368024003384","Expert consensus on orthodontic treatment of protrusive facial deformities",2025,"pdf/ijos.s41368024003384.pdf","xml/ijos.s41368024003384.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00396-2","s41368025003962","LncRNA EUDAL shapes tumor cell response to hypoxia-induced constitutive EGFR activation and promotes chemoresistance in oral cancer",2025,"pdf/ijos.s41368025003962.pdf","xml/ijos.s41368025003962.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00362-y","s4136802500362y","NUP62 alleviates senescence and promotes the stemness of human dental pulp stem cells via NSD2-dependent epigenetic reprogramming",2025,"pdf/ijos.s4136802500362y.pdf","xml/ijos.s4136802500362y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00382-8","s41368025003828","Expert consensus on the prevention and treatment of radiochemotherapy-induced oral mucositis",2025,"pdf/ijos.s41368025003828.pdf","xml/ijos.s41368025003828.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00360-0","s41368025003600","Dimethyl fumarate modulates M1/M2 macrophage polarization to ameliorate periodontal destruction by increasing TUFM-mediated mitophagy",2025,"pdf/ijos.s41368025003600.pdf","xml/ijos.s41368025003600.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00395-3","s41368025003953","Expert consensus on the treatment of oral diseases in pregnant women and infants",2025,"pdf/ijos.s41368025003953.pdf","xml/ijos.s41368025003953.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00394-4","s41368025003944","Thymosin α1 alleviates pulpitis by inhibiting ferroptosis of dental pulp cells",2025,"pdf/ijos.s41368025003944.pdf","xml/ijos.s41368025003944.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00384-6","s41368025003846","Single-cell transcriptomics identifies PDGFRA+ progenitors orchestrating angiogenesis and periodontal tissue regeneration",2025,"pdf/ijos.s41368025003846.pdf","xml/ijos.s41368025003846.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00361-z","s4136802500361z","Fibroblast derived C3 promotes the progression of experimental periodontitis through macrophage M1 polarization and osteoclast differentiation",2025,"pdf/ijos.s4136802500361z.pdf","xml/ijos.s4136802500361z.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00374-8","s41368025003748","Functional and distinct roles of Piezo2-mediated mechanotransduction in dental primary afferent neurons",2025,"pdf/ijos.s41368025003748.pdf","xml/ijos.s41368025003748.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00381-9","s41368025003819","Expert consensus on the diagnosis and treatment of cemental tear",2025,"pdf/ijos.s41368025003819.pdf","xml/ijos.s41368025003819.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00385-5","s41368025003855","Single-cell spatial atlas of smoking-induced changes in human gingival tissues",2025,"pdf/ijos.s41368025003855.pdf","xml/ijos.s41368025003855.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00355-x","s4136802500355x","Abnormal collagen deposition mediated by cartilage oligomeric matrix protein in the pathogenesis of oral submucous fibrosis",2025,"pdf/ijos.s4136802500355x.pdf","xml/ijos.s4136802500355x.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00403-6","s41368025004036","Porphyromonas gingivalis-induced glucose intolerance during periapical lesions requires its LPS throught a Th17 immune response",2025,"pdf/ijos.s41368025004036.pdf","xml/ijos.s41368025004036.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00380-w","s4136802500380w","Persistent accumulation of therapy-induced senescent cells: an obstacle to long-term cancer treatment efficacy",2025,"pdf/ijos.s4136802500380w.pdf","xml/ijos.s4136802500380w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00405-4","s41368025004054","Progressive tooth pattern changes in Cilk1-deficient mice depending on Hedgehog signaling",2025,"pdf/ijos.s41368025004054.pdf","xml/ijos.s41368025004054.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00370-y","s4136802500370y","Isolation methods of exosomes derived from dental stem cells",2025,"pdf/ijos.s4136802500370y.pdf","xml/ijos.s4136802500370y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00349-9","s41368025003499","Loss of tricellular tight junction tricellulin leads to hyposalivation in Sjögren’s syndrome",2025,"pdf/ijos.s41368025003499.pdf","xml/ijos.s41368025003499.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00354-y","s4136802500354y","Exploring the mechanical and biological interplay in the periodontal ligament",2025,"pdf/ijos.s4136802500354y.pdf","xml/ijos.s4136802500354y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00386-4","s41368025003864","PLAGL1-IGF2 axis regulates osteogenesis of postnatal condyle development",2025,"pdf/ijos.s41368025003864.pdf","xml/ijos.s41368025003864.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00345-5","s41368024003455","Single-cell sequencing systematically analyzed the mechanism of Emdogain on the restoration of delayed replantation periodontal membrane",2025,"pdf/ijos.s41368024003455.pdf","xml/ijos.s41368024003455.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00332-w","s4136802400332w","The impact of aging on neutrophil functions and the contribution to periodontitis",2025,"pdf/ijos.s4136802400332w.pdf","xml/ijos.s4136802400332w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00351-1","s41368025003511","Expert consensus on imaging diagnosis and analysis of early correction of childhood malocclusion",2025,"pdf/ijos.s41368025003511.pdf","xml/ijos.s41368025003511.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00392-6","s41368025003926","Local abaloparatide administration promotes in situ alveolar bone augmentation via FAK-mediated periosteal osteogenesis",2025,"pdf/ijos.s41368025003926.pdf","xml/ijos.s41368025003926.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00404-5","s41368025004045","Arginine modulates the pH, microbial composition, and matrix architecture of biofilms from caries-active patients",2025,"pdf/ijos.s41368025004045.pdf","xml/ijos.s41368025004045.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00334-8","s41368024003348","Expert consensus on apical microsurgery",2025,"pdf/ijos.s41368024003348.pdf","xml/ijos.s41368024003348.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00326-8","s41368024003268","Host-microbe computational proteomic landscape in oral cancer revealed key functional and metabolic pathways between Fusobacterium nucleatum and cancer progression",2025,"pdf/ijos.s41368024003268.pdf","xml/ijos.s41368024003268.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00367-7","s41368025003677","Community dynamics during de novo colonization of the nascent peri-implant sulcus",2025,"pdf/ijos.s41368025003677.pdf","xml/ijos.s41368025003677.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00356-w","s4136802500356w","Expert consensus on orthodontic treatment of patients with periodontal disease",2025,"pdf/ijos.s4136802500356w.pdf","xml/ijos.s4136802500356w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00378-4","s41368025003784","Identification of a Fusobacterial RNA-binding protein involved in host small RNA-mediated growth inhibition",2025,"pdf/ijos.s41368025003784.pdf","xml/ijos.s41368025003784.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00398-0","s41368025003980","An injectable bioceramics-containing composite hydrogel promoting innervation for pulp-dentin complex repair",2025,"pdf/ijos.s41368025003980.pdf","xml/ijos.s41368025003980.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00388-2","s41368025003882","Expert consensus on digital restoration of complete dentures",2025,"pdf/ijos.s41368025003882.pdf","xml/ijos.s41368025003882.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00342-8","s41368024003428","Porphyromonas gingivalis potentiates stem-like properties of oral squamous cell carcinoma by modulating SCD1-dependent lipid synthesis via NOD1/KLF5 axis",2025,"pdf/ijos.s41368024003428.pdf","xml/ijos.s41368024003428.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00369-5","s41368025003695","Osteomodulin modulates the inflammatory responses via the interleukin-1 receptor 1/nuclear factor-κB signaling pathway in dental pulpitis",2025,"pdf/ijos.s41368025003695.pdf","xml/ijos.s41368025003695.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00390-8","s41368025003908","Saliva as a non-invasive matrix for assessing xenobiotic metabolites and metabolomes: implications for maternal health and preeclampsia",2025,"pdf/ijos.s41368025003908.pdf","xml/ijos.s41368025003908.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00366-8","s41368025003668","Single-cell and spatial transcriptomics reveals an anti-tumor neutrophil subgroup in microwave thermochemotherapy-treated lip cancer",2025,"pdf/ijos.s41368025003668.pdf","xml/ijos.s41368025003668.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00341-9","s41368024003419","Emerging roles of extracellular vesicles in oral and maxillofacial areas",2025,"pdf/ijos.s41368024003419.pdf","xml/ijos.s41368024003419.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00353-z","s4136802500353z","Role and mechanisms of histone methylation in osteogenic/odontogenic differentiation of dental mesenchymal stem cells",2025,"pdf/ijos.s4136802500353z.pdf","xml/ijos.s4136802500353z.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00352-0","s41368025003520","Inflammation-related collagen fibril destruction contributes to temporomandibular joint disc displacement via NF-κB activation",2025,"pdf/ijos.s41368025003520.pdf","xml/ijos.s41368025003520.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00350-2","s41368025003502","Expert consensus on the clinical strategies for orthodontic treatment with clear aligners",2025,"pdf/ijos.s41368025003502.pdf","xml/ijos.s41368025003502.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00340-w","s4136802400340w","Adhesive and injectable hydrogel microspheres for NRF2-mediated periodontal bone regeneration",2025,"pdf/ijos.s4136802400340w.pdf","xml/ijos.s4136802400340w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00346-y","s4136802500346y","GenAI synthesis of histopathological images from Raman imaging for intraoperative tongue squamous cell carcinoma assessment",2025,"pdf/ijos.s4136802500346y.pdf","xml/ijos.s4136802500346y.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00344-6","s41368024003446","Oral submucous fibrosis: pathogenesis and therapeutic approaches",2025,"pdf/ijos.s41368024003446.pdf","xml/ijos.s41368024003446.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00335-7","s41368024003357","Expert consensus on the prevention and treatment of enamel demineralization in orthodontic treatment",2025,"pdf/ijos.s41368024003357.pdf","xml/ijos.s41368024003357.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00364-w","s4136802500364w","Programmed death-ligand 1 regulates ameloblastoma growth and recurrence",2025,"pdf/ijos.s4136802500364w.pdf","xml/ijos.s4136802500364w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00343-7","s41368024003437","Tongue squamous cell carcinoma-targeting Au-HN-1 nanosystem for CT imaging and photothermal therapy",2025,"pdf/ijos.s41368024003437.pdf","xml/ijos.s41368024003437.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00387-3","s41368025003873","c-Kit signaling confers damage-resistance to sweet taste cells upon nerve injury",2025,"pdf/ijos.s41368025003873.pdf","xml/ijos.s41368025003873.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00379-3","s41368025003793","Expert consensus on peri-implant keratinized mucosa augmentation at second-stage surgery",2025,"pdf/ijos.s41368025003793.pdf","xml/ijos.s41368025003793.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00375-7","s41368025003757","Profiling and functional characterization of long noncoding RNAs during human tooth development",2025,"pdf/ijos.s41368025003757.pdf","xml/ijos.s41368025003757.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-024-00336-6","s41368024003366","Effect of regional crosstalk between sympathetic nerves and sensory nerves on temporomandibular joint osteoarthritic pain",2025,"pdf/ijos.s41368024003366.pdf","xml/ijos.s41368024003366.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00391-7","s41368025003917","Prespecified dental mesenchymal cells for the making of a tooth",2025,"pdf/ijos.s41368025003917.pdf","xml/ijos.s41368025003917.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00368-6","s41368025003686","Expansion of functional human salivary acinar cell spheroids with reversible thermo-ionically crosslinked 3D hydrogels",2025,"pdf/ijos.s41368025003686.pdf","xml/ijos.s41368025003686.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00372-w","s4136802500372w","Expert consensus on management of instrument separation in root canal therapy",2025,"pdf/ijos.s4136802500372w.pdf","xml/ijos.s4136802500372w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00348-w","s4136802500348w","Mandible-derived extracellular vesicles regulate early tooth development in miniature swine via targeting KDM2B",2025,"pdf/ijos.s4136802500348w.pdf","xml/ijos.s4136802500348w.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00359-7","s41368025003597","Macrophage ATF6 accelerates corticotomy-assisted orthodontic tooth movement through promoting Tnfα transcription",2025,"pdf/ijos.s41368025003597.pdf","xml/ijos.s41368025003597.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1038/s41368-025-00371-x","s4136802500371x","The research progress on periodontitis by the National Natural Science Foundation of China",2025,"pdf/ijos.s4136802500371x.pdf","xml/ijos.s4136802500371x.xml",TRUE,TRUE,TRUE,0.9,"2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
